Год;Пол;Возраст;Число доживших;Коэффициент смертности;Число умерших;Вероятность смерти;Число живущих;Число прожитых человеко-лет;Ожидаемая прожолжительность предстоящей жизни
2006;Женщины;94;3204;0,3457;944;0,29475;2732;8240;2,57
2006;Женщины;95;2259;0,36226;693;0,3067;1913;5508;2,44
2006;Женщины;96;1566;0,39012;511;0,32645;1311;3595;2,3
2006;Женщины;97;1055;0,41873;365;0,34624;872;2284;2,17
2006;Женщины;98;690;0,44789;252;0,36594;564;1412;2,05
2006;Женщины;99;437;0,47741;169;0,38541;353;848;1,94
2006;Женщины;100;269;0,5071;109;0,40453;214;495;1,84
2006;Женщины;101;160;0,53673;68;0,42317;126;281;1,76
2006;Женщины;102;92;0,56611;41;0,44122;72;155;1,68
2006;Женщины;103;52;0,59503;24;0,45859;40;83;1,61
2006;Женщины;104;28;0,6233;13;0,4752;21;43;1,54
2006;Женщины;105;15;0,65076;7;0,491;11;22;1,48
2006;Женщины;106;7;0,67725;4;0,50593;6;11;1,43
2006;Женщины;107;4;0,70265;2;0,51997;3;5;1,39
2006;Женщины;108;2;0,72686;1;0,53311;1;2;1,35
2006;Женщины;109;1;0,7498;0;0,54535;1;1;1,32
2006;Женщины;110+;0;0,77142;0;1;0;0;1,3
2007;Женщины;0;100000;0,00842;836;0,00836;99228;7396491;73,96
2007;Женщины;1;99164;0,00079;78;0,00079;99125;7297262;73,59
2007;Женщины;2;99086;0,00055;54;0,00055;99059;7198137;72,65
2007;Женщины;3;99032;0,0004;40;0,0004;99012;7099079;71,69
2007;Женщины;4;98992;0,00035;34;0,00035;98975;7000067;70,71
2007;Женщины;5;98958;0,00032;31;0,00032;98942;6901092;69,74
2007;Женщины;6;98926;0,00026;25;0,00026;98914;6802150;68,76
2007;Женщины;7;98901;0,00026;26;0,00026;98888;6703236;67,78
2007;Женщины;8;98875;0,00027;26;0,00027;98862;6604348;66,79
2007;Женщины;9;98849;0,00024;24;0,00024;98837;6505486;65,81
2007;Женщины;10;98825;0,00025;24;0,00025;98812;6406650;64,83
2007;Женщины;11;98800;0,00025;25;0,00025;98788;6307837;63,84
2007;Женщины;12;98775;0,00024;23;0,00024;98764;6209050;62,86
2007;Женщины;13;98752;0,00029;28;0,00029;98738;6110286;61,88
2007;Женщины;14;98724;0,00033;33;0,00033;98708;6011548;60,89
2007;Женщины;15;98691;0,00045;45;0,00045;98669;5912841;59,91
2007;Женщины;16;98647;0,00054;53;0,00054;98620;5814172;58,94
2007;Женщины;17;98593;0,00063;62;0,00063;98562;5715552;57,97
2007;Женщины;18;98531;0,00073;72;0,00073;98495;5616990;57,01
2007;Женщины;19;98459;0,00079;78;0,00079;98420;5518495;56,05
2007;Женщины;20;98381;0,00083;81;0,00083;98341;5420075;55,09
2007;Женщины;21;98300;0,00078;77;0,00078;98261;5321734;54,14
2007;Женщины;22;98223;0,00084;83;0,00084;98182;5223473;53,18
2007;Женщины;23;98140;0,00105;103;0,00105;98089;5125291;52,22
2007;Женщины;24;98038;0,00113;110;0,00113;97982;5027202;51,28
2007;Женщины;25;97927;0,00132;129;0,00132;97863;4929220;50,34
2007;Женщины;26;97798;0,00126;124;0,00126;97737;4831357;49,4
2007;Женщины;27;97675;0,00147;144;0,00147;97603;4733620;48,46
2007;Женщины;28;97531;0,00165;160;0,00165;97451;4636017;47,53
2007;Женщины;29;97370;0,00171;166;0,0017;97288;4538567;46,61
2007;Женщины;30;97205;0,00194;188;0,00194;97110;4441279;45,69
2007;Женщины;31;97016;0,00185;179;0,00184;96927;4344169;44,78
2007;Женщины;32;96838;0,00194;188;0,00194;96744;4247242;43,86
2007;Женщины;33;96650;0,00212;204;0,00211;96547;4150498;42,94
2007;Женщины;34;96445;0,00217;209;0,00216;96341;4053951;42,03
2007;Женщины;35;96237;0,0024;231;0,0024;96121;3957610;41,12
2007;Женщины;36;96006;0,00237;227;0,00237;95892;3861488;40,22
2007;Женщины;37;95778;0,00254;243;0,00254;95657;3765596;39,32
2007;Женщины;38;95535;0,00269;256;0,00268;95407;3669940;38,41
2007;Женщины;39;95279;0,00281;268;0,00281;95145;3574533;37,52
2007;Женщины;40;95011;0,00315;299;0,00315;94862;3479387;36,62
2007;Женщины;41;94712;0,00303;287;0,00303;94569;3384526;35,73
2007;Женщины;42;94425;0,00317;299;0,00316;94276;3289957;34,84
2007;Женщины;43;94127;0,00346;325;0,00345;93964;3195681;33,95
2007;Женщины;44;93802;0,00384;360;0,00384;93622;3101717;33,07
2007;Женщины;45;93442;0,00423;394;0,00422;93245;3008095;32,19
2007;Женщины;46;93048;0,0042;390;0,00419;92853;2914850;31,33
2007;Женщины;47;92658;0,00448;414;0,00447;92451;2821997;30,46
2007;Женщины;48;92243;0,00492;452;0,00491;92017;2729547;29,59
2007;Женщины;49;91791;0,00524;480;0,00522;91551;2637529;28,73
2007;Женщины;50;91311;0,00578;526;0,00577;91048;2545978;27,88
2007;Женщины;51;90785;0,006;543;0,00598;90514;2454930;27,04
2007;Женщины;52;90242;0,00669;601;0,00667;89942;2364417;26,2
2007;Женщины;53;89641;0,00709;633;0,00706;89324;2274475;25,37
2007;Женщины;54;89008;0,00742;658;0,00739;88679;2185151;24,55
2007;Женщины;55;88350;0,00873;768;0,00869;87966;2096472;23,73
2007;Женщины;56;87582;0,009;785;0,00896;87189;2008506;22,93
2007;Женщины;57;86796;0,00971;839;0,00966;86377;1921317;22,14
2007;Женщины;58;85958;0,01099;939;0,01093;85488;1834940;21,35
2007;Женщины;59;85019;0,01031;872;0,01026;84583;1749452;20,58
2007;Женщины;60;84147;0,01317;1101;0,01308;83597;1664869;19,79
2007;Женщины;61;83046;0,01242;1025;0,01235;82533;1581272;19,04
2007;Женщины;62;82021;0,01394;1135;0,01384;81453;1498739;18,27
2007;Женщины;63;80885;0,01501;1205;0,01489;80283;1417286;17,52
2007;Женщины;64;79681;0,01413;1118;0,01403;79122;1337003;16,78
2007;Женщины;65;78563;0,01887;1468;0,01869;77829;1257881;16,01
2007;Женщины;66;77094;0,01808;1381;0,01792;76404;1180052;15,31
2007;Женщины;67;75713;0,02035;1525;0,02015;74950;1103649;14,58
2007;Женщины;68;74188;0,0235;1724;0,02323;73326;1028698;13,87
2007;Женщины;69;72464;0,02435;1743;0,02406;71592;955373;13,18
2007;Женщины;70;70721;0,0282;1967;0,02781;69737;883780;12,5
2007;Женщины;71;68754;0,03199;2165;0,03148;67672;814043;11,84
2007;Женщины;72;66590;0,0353;2310;0,03468;65435;746371;11,21
2007;Женщины;73;64280;0,03834;2418;0,03762;63071;680936;10,59
2007;Женщины;74;61862;0,04393;2659;0,04299;60532;617866;9,99
2007;Женщины;75;59203;0,04977;2875;0,04856;57765;557333;9,41
2007;Женщины;76;56328;0,05321;2919;0,05183;54868;499568;8,87
2007;Женщины;77;53408;0,06059;3141;0,0588;51838;444700;8,33
2007;Женщины;78;50268;0,06727;3272;0,06508;48632;392862;7,82
2007;Женщины;79;46996;0,07633;3455;0,07353;45268;344230;7,32
2007;Женщины;80;43541;0,08306;3472;0,07975;41805;298962;6,87
2007;Женщины;81;40068;0,0933;3572;0,08914;38283;257157;6,42
2007;Женщины;82;36497;0,10469;3631;0,09948;34681;218874;6
2007;Женщины;83;32866;0,11991;3718;0,11313;31007;184193;5,6
2007;Женщины;84;29148;0,12348;3390;0,1163;27453;153186;5,26
2007;Женщины;85;25758;0,14174;3409;0,13236;24053;125733;4,88
2007;Женщины;86;22349;0,1542;3200;0,14317;20749;101680;4,55
2007;Женщины;87;19149;0,17677;3110;0,16242;17594;80931;4,23
2007;Женщины;88;16039;0,1973;2880;0,17958;14599;63337;3,95
2007;Женщины;89;13159;0,20432;2439;0,18538;11939;48738;3,7
2007;Женщины;90;10719;0,22767;2191;0,2044;9624;36799;3,43
2007;Женщины;91;8528;0,25753;1946;0,22815;7555;27175;3,19
2007;Женщины;92;6583;0,28699;1652;0,25098;5757;19620;2,98
2007;Женщины;93;4930;0,30768;1315;0,26666;4273;13863;2,81
2007;Женщины;94;3616;0,32503;1011;0,27959;3110;9590;2,65
2007;Женщины;95;2605;0,35319;782;0,30018;2214;6480;2,49
2007;Женщины;96;1823;0,38084;583;0,31992;1531;4266;2,34
2007;Женщины;97;1240;0,40929;421;0,33976;1029;2735;2,21
2007;Женщины;98;819;0,43835;294;0,35955;671;1706;2,08
2007;Женщины;99;524;0,46785;199;0,37916;425;1034;1,97
2007;Женщины;100;325;0,49757;130;0,39845;261;610;1,87
2007;Женщины;101;196;0,52731;82;0,41729;155;349;1,78
2007;Женщины;102;114;0,55686;50;0,43558;89;194;1,7
2007;Женщины;103;64;0,58601;29;0,45322;50;105;1,63
2007;Женщины;104;35;0,61457;17;0,47011;27;55;1,56
2007;Женщины;105;19;0,64236;9;0,4862;14;28;1,5
2007;Женщины;106;10;0,66923;5;0,50144;7;14;1,45
2007;Женщины;107;5;0,69503;2;0,51579;4;7;1,4
2007;Женщины;108;2;0,71967;1;0,52923;2;3;1,36
2007;Женщины;109;1;0,74305;1;0,54177;1;1;1,33
2007;Женщины;110+;0;0,76512;0;1;1;1;1,31
2008;Женщины;0;100000;0,00775;770;0,0077;99288;7424880;74,25
2008;Женщины;1;99230;0,00081;80;0,00081;99190;7325592;73,82
2008;Женщины;2;99150;0,00047;47;0,00047;99126;7226402;72,88
2008;Женщины;3;99103;0,00038;38;0,00038;99084;7127276;71,92
2008;Женщины;4;99065;0,00032;32;0,00032;99049;7028192;70,95
2008;Женщины;5;99033;0,0003;30;0,0003;99018;6929143;69,97
2008;Женщины;6;99003;0,00027;27;0,00027;98990;6830125;68,99
2008;Женщины;7;98976;0,00022;22;0,00022;98965;6731136;68,01
2008;Женщины;8;98954;0,00021;21;0,00021;98944;6632171;67,02
2008;Женщины;9;98933;0,00023;23;0,00023;98921;6533227;66,04
2008;Женщины;10;98910;0,00018;17;0,00018;98901;6434306;65,05
2008;Женщины;11;98893;0,0002;19;0,0002;98883;6335404;64,06
2008;Женщины;12;98873;0,00024;24;0,00024;98861;6236521;63,08
2008;Женщины;13;98849;0,00027;27;0,00027;98836;6137660;62,09
2008;Женщины;14;98823;0,00031;30;0,00031;98808;6038824;61,11
2008;Женщины;15;98792;0,00044;43;0,00044;98771;5940017;60,13
2008;Женщины;16;98749;0,00052;51;0,00052;98724;5841246;59,15
2008;Женщины;17;98698;0,00062;61;0,00062;98668;5742522;58,18
2008;Женщины;18;98637;0,00069;68;0,00069;98603;5643854;57,22
2008;Женщины;19;98569;0,00065;64;0,00065;98536;5545251;56,26
2008;Женщины;20;98504;0,0007;69;0,0007;98470;5446715;55,29
2008;Женщины;21;98436;0,00076;75;0,00076;98398;5348245;54,33
2008;Женщины;22;98361;0,00083;81;0,00083;98320;5249847;53,37
2008;Женщины;23;98279;0,0009;89;0,0009;98235;5151527;52,42
2008;Женщины;24;98191;0,00104;102;0,00104;98140;5053292;51,46
2008;Женщины;25;98089;0,00121;118;0,00121;98030;4955152;50,52
2008;Женщины;26;97970;0,00128;126;0,00128;97908;4857123;49,58
2008;Женщины;27;97845;0,00145;142;0,00145;97774;4759215;48,64
2008;Женщины;28;97703;0,00155;151;0,00155;97627;4661441;47,71
2008;Женщины;29;97552;0,00169;165;0,00169;97469;4563814;46,78
2008;Женщины;30;97387;0,00185;180;0,00185;97297;4466345;45,86
2008;Женщины;31;97207;0,00178;173;0,00178;97120;4369048;44,95
2008;Женщины;32;97034;0,00194;188;0,00194;96940;4271927;44,03
2008;Женщины;33;96846;0,00209;202;0,00209;96745;4174988;43,11
2008;Женщины;34;96643;0,00211;204;0,00211;96541;4078243;42,2
2008;Женщины;35;96439;0,00234;225;0,00234;96327;3981702;41,29
2008;Женщины;36;96214;0,00234;225;0,00233;96102;3885375;40,38
2008;Женщины;37;95990;0,00246;236;0,00246;95872;3789273;39,48
2008;Женщины;38;95754;0,0026;248;0,00259;95629;3693401;38,57
2008;Женщины;39;95505;0,00276;263;0,00276;95374;3597772;37,67
2008;Женщины;40;95242;0,00316;300;0,00315;95092;3502398;36,77
2008;Женщины;41;94942;0,00313;296;0,00312;94794;3407307;35,89
2008;Женщины;42;94646;0,00325;307;0,00325;94492;3312513;35
2008;Женщины;43;94338;0,00344;324;0,00343;94176;3218021;34,11
2008;Женщины;44;94014;0,0036;338;0,0036;93845;3123845;33,23
2008;Женщины;45;93676;0,00393;368;0,00392;93493;3030000;32,35
2008;Женщины;46;93309;0,00425;395;0,00424;93111;2936507;31,47
2008;Женщины;47;92913;0,00449;416;0,00448;92705;2843396;30,6
2008;Женщины;48;92497;0,00477;440;0,00475;92277;2750691;29,74
2008;Женщины;49;92058;0,0052;477;0,00518;91819;2658413;28,88
2008;Женщины;50;91581;0,00563;514;0,00561;91323;2566594;28,03
2008;Женщины;51;91066;0,006;545;0,00598;90794;2475271;27,18
2008;Женщины;52;90522;0,00637;574;0,00635;90234;2384477;26,34
2008;Женщины;53;89947;0,00685;614;0,00683;89640;2294242;25,51
2008;Женщины;54;89333;0,00743;661;0,0074;89002;2204602;24,68
2008;Женщины;55;88672;0,00845;746;0,00841;88299;2115600;23,86
2008;Женщины;56;87926;0,00932;816;0,00928;87518;2027302;23,06
2008;Женщины;57;87110;0,00966;837;0,00961;86691;1939784;22,27
2008;Женщины;58;86273;0,01034;888;0,01029;85829;1853092;21,48
2008;Женщины;59;85385;0,0118;1002;0,01173;84884;1767263;20,7
2008;Женщины;60;84384;0,01108;930;0,01102;83919;1682379;19,94
2008;Женщины;61;83454;0,01388;1150;0,01378;82879;1598460;19,15
2008;Женщины;62;82304;0,01288;1053;0,0128;81777;1515581;18,41
2008;Женщины;63;81251;0,01461;1178;0,0145;80661;1433804;17,65
2008;Женщины;64;80072;0,0162;1287;0,01607;79429;1353143;16,9
2008;Женщины;65;78786;0,01558;1218;0,01546;78177;1273714;16,17
2008;Женщины;66;77568;0,01998;1535;0,01979;76800;1195537;15,41
2008;Женщины;67;76033;0,01934;1456;0,01915;75305;1118737;14,71
2008;Женщины;68;74577;0,0219;1616;0,02167;73769;1043432;13,99
2008;Женщины;69;72961;0,02532;1824;0,02501;72049;969663;13,29
2008;Женщины;70;71137;0,02622;1841;0,02588;70216;897614;12,62
2008;Женщины;71;69296;0,03095;2112;0,03047;68240;827398;11,94
2008;Женщины;72;67184;0,03427;2263;0,03369;66052;759158;11,3
2008;Женщины;73;64921;0,03813;2429;0,03741;63706;693106;10,68
2008;Женщины;74;62492;0,04143;2537;0,04059;61223;629400;10,07
2008;Женщины;75;59955;0,0475;2782;0,0464;58564;568176;9,48
2008;Женщины;76;57173;0,05387;2999;0,05246;55674;509612;8,91
2008;Женщины;77;54174;0,05895;3102;0,05726;52623;453938;8,38
2008;Женщины;78;51072;0,06659;3291;0,06445;49426;401315;7,86
2008;Женщины;79;47781;0,07474;3443;0,07205;46059;351889;7,36
2008;Женщины;80;44338;0,08286;3528;0,07957;42574;305830;6,9
2008;Женщины;81;40810;0,09186;3584;0,08782;39018;263256;6,45
2008;Женщины;82;37226;0,10265;3635;0,09764;35408;224238;6,02
2008;Женщины;83;33591;0,11334;3603;0,10726;31790;188829;5,62
2008;Женщины;84;29988;0,13215;3717;0,12396;28129;157040;5,24
2008;Женщины;85;26271;0,13598;3345;0,12732;24598;128910;4,91
2008;Женщины;86;22926;0,15698;3337;0,14556;21257;104312;4,55
2008;Женщины;87;19589;0,17331;3124;0,15949;18027;83055;4,24
2008;Женщины;88;16465;0,19298;2898;0,176;15016;65028;3,95
2008;Женщины;89;13567;0,21381;2621;0,19316;12257;50012;3,69
2008;Женщины;90;10946;0,22432;2208;0,2017;9842;37756;3,45
2008;Женщины;91;8738;0,2588;2002;0,22915;7737;27913;3,19
2008;Женщины;92;6736;0,27298;1618;0,24019;5927;20176;3
2008;Женщины;93;5118;0,30961;1372;0,26811;4432;14249;2,78
2008;Женщины;94;3746;0,33463;1074;0,28667;3209;9817;2,62
2008;Женщины;95;2672;0,35519;806;0,30162;2269;6608;2,47
2008;Женщины;96;1866;0,3833;600;0,32166;1566;4339;2,33
2008;Женщины;97;1266;0,41222;433;0,34177;1050;2773;2,19
2008;Женщины;98;833;0,44175;301;0,36183;682;1724;2,07
2008;Женщины;99;532;0,4717;203;0,38168;430;1041;1,96
2008;Женщины;100;329;0,50185;132;0,40118;263;611;1,86
2008;Женщины;101;197;0,53199;83;0,42022;156;348;1,77
2008;Женщины;102;114;0,5619;50;0,43866;89;192;1,69
2008;Женщины;103;64;0,59137;29;0,45641;49;103;1,61
2008;Женщины;104;35;0,62019;16;0,47339;27;54;1,55
2008;Женщины;105;18;0,64819;9;0,48954;14;27;1,49
2008;Женщины;106;9;0,67521;5;0,50479;7;13;1,44
2008;Женщины;107;5;0,70111;2;0,51913;3;6;1,39
2008;Женщины;108;2;0,72578;1;0,53253;2;3;1,35
2008;Женщины;109;1;0,74915;1;0,545;1;1;1,32
2008;Женщины;110+;0;0,77115;0;1;1;1;1,3
2009;Женщины;0;100000;0,00731;726;0,00726;99327;7477344;74,77
2009;Женщины;1;99274;0,00075;75;0,00075;99236;7378017;74,32
2009;Женщины;2;99199;0,00046;45;0,00046;99176;7278781;73,38
2009;Женщины;3;99154;0,00031;30;0,00031;99139;7179604;72,41
2009;Женщины;4;99124;0,0003;30;0,0003;99108;7080466;71,43
2009;Женщины;5;99093;0,00029;29;0,00029;99079;6981357;70,45
2009;Женщины;6;99064;0,00027;26;0,00027;99051;6882278;69,47
2009;Женщины;7;99038;0,00024;24;0,00024;99026;6783227;68,49
2009;Женщины;8;99014;0,00023;23;0,00023;99003;6684201;67,51
2009;Женщины;9;98991;0,00021;20;0,00021;98981;6585198;66,52
2009;Женщины;10;98971;0,0002;20;0,0002;98961;6486218;65,54
2009;Женщины;11;98951;0,00027;27;0,00027;98937;6387257;64,55
2009;Женщины;12;98924;0,00021;20;0,00021;98914;6288320;63,57
2009;Женщины;13;98904;0,00029;29;0,00029;98889;6189406;62,58
2009;Женщины;14;98875;0,00037;36;0,00037;98857;6090517;61,6
2009;Женщины;15;98838;0,00044;44;0,00044;98816;5991660;60,62
2009;Женщины;16;98795;0,00049;48;0,00049;98770;5892844;59,65
2009;Женщины;17;98746;0,00056;55;0,00056;98719;5794073;58,68
2009;Женщины;18;98691;0,00068;67;0,00067;98658;5695354;57,71
2009;Женщины;19;98625;0,00065;64;0,00065;98593;5596696;56,75
2009;Женщины;20;98561;0,00072;71;0,00072;98525;5498104;55,78
2009;Женщины;21;98490;0,00078;77;0,00078;98451;5399579;54,82
2009;Женщины;22;98412;0,00076;75;0,00076;98375;5301128;53,87
2009;Женщины;23;98338;0,00083;81;0,00083;98297;5202753;52,91
2009;Женщины;24;98256;0,00092;90;0,00092;98211;5104456;51,95
2009;Женщины;25;98166;0,00113;111;0,00113;98111;5006244;51
2009;Женщины;26;98055;0,00122;120;0,00122;97995;4908134;50,05
2009;Женщины;27;97935;0,00137;134;0,00136;97868;4810138;49,12
2009;Женщины;28;97802;0,00145;141;0,00144;97731;4712270;48,18
2009;Женщины;29;97660;0,00156;153;0,00156;97584;4614539;47,25
2009;Женщины;30;97508;0,00179;175;0,00179;97421;4516955;46,32
2009;Женщины;31;97333;0,00187;182;0,00187;97242;4419534;45,41
2009;Женщины;32;97151;0,00193;187;0,00192;97058;4322292;44,49
2009;Женщины;33;96964;0,00196;190;0,00196;96869;4225234;43,58
2009;Женщины;34;96774;0,002;194;0,002;96677;4128365;42,66
2009;Женщины;35;96580;0,00227;219;0,00226;96471;4031688;41,74
2009;Женщины;36;96362;0,00227;218;0,00226;96253;3935217;40,84
2009;Женщины;37;96144;0,0024;231;0,0024;96028;3838964;39,93
2009;Женщины;38;95913;0,00235;226;0,00235;95800;3742936;39,02
2009;Женщины;39;95687;0,00264;253;0,00264;95561;3647136;38,12
2009;Женщины;40;95435;0,00294;280;0,00293;95295;3551575;37,21
2009;Женщины;41;95155;0,00296;281;0,00296;95014;3456280;36,32
2009;Женщины;42;94873;0,00306;290;0,00306;94728;3361266;35,43
2009;Женщины;43;94583;0,00326;308;0,00326;94429;3266538;34,54
2009;Женщины;44;94275;0,00345;325;0,00345;94113;3172108;33,65
2009;Женщины;45;93950;0,0038;356;0,00379;93772;3077996;32,76
2009;Женщины;46;93594;0,00408;381;0,00407;93403;2984223;31,88
2009;Женщины;47;93213;0,00424;395;0,00423;93015;2890820;31,01
2009;Женщины;48;92818;0,00445;412;0,00444;92612;2797804;30,14
